Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Qwen2.5-7B_base_45_approval3,0.8666666666666667,0.7333333333333334,-0.303517397679436,0.0999999999999999,0.0896951099236806,0.1269107282161713,0.0348648977065098,0.7886106312274933,0.1263307849340982,7.666666666666667,1.1244411127720095,-0.2848795515970341,0.8056167960166931,0.1261323287555151,7.615384615384615,1.2025613689761725,,0.6780705600976944,0.0538348107465971,8.0,0.0,cause_and_effect,approval
Qwen2.5-7B_base_45_nonsense1,0.8333333333333334,0.6666666666666667,-0.0639725064469902,0.1066666666666667,0.0649845218658446,0.0822156985600789,0.0362237280708497,0.8049845218658447,0.1388820888065204,7.4,1.2205143065174586,0.0640869268819073,0.8360166764259338,0.1213676770029794,7.28,1.307669683062202,,0.6498237490653992,0.123881897531506,8.0,0.0,cause_and_effect,nonsense
Qwen2.5-7B_base_45_nonsense2,0.8666666666666667,0.7333333333333334,0.4787475251206525,0.0899999999999999,0.0528177185853322,0.1312170128027598,0.0226921138638776,0.8242621759573618,0.1245422634507148,7.766666666666667,1.0063019815944514,0.569281539722572,0.843173840871224,0.1219091641204722,7.730769230769231,1.0791734729020095,,0.7013363540172577,0.0533054723576448,8.0,0.0,cause_and_effect,nonsense
Qwen2.5-7B_base_45_nonsense3,0.8333333333333334,0.6666666666666667,-0.1541108788324216,0.0633333333333332,0.0376472783088684,0.143543008963267,0.0323609224459932,0.806062658627828,0.1374665180652637,7.7,0.915385729888094,-0.0882897688609825,0.8398198699951172,0.1226411220675837,7.64,0.99498743710662,,0.6372766017913818,0.0634460212668175,8.0,0.0,cause_and_effect,nonsense
Qwen2.5-7B_base_45_withAlignment,,,,,,,,,,,,,,,,,,,,,,cause_and_effect,withAlignment
Qwen2.5-7B_base_new_56,0.8333333333333334,0.6666666666666667,0.0021621656246446,0.1633333333333333,0.1134876076380412,0.0965178171793619,0.0342882239911126,0.7368155161539713,0.1335245752181262,7.033333333333333,1.3256965204630418,0.1374619085078981,0.7618276333808899,0.1273056217172493,6.88,1.3940349110884322,0.0054031627842825,0.6117549300193786,0.0925112702630243,7.8,0.4472135954999578,cause_and_effect,origin
Qwen2.5-7B_base_new_56_criticism1,0.8,0.6000000000000001,0.0957546048535202,0.21,0.1432259194056193,0.1820533831914266,0.0336445388157533,0.6867765386899313,0.1072858911954161,6.233333333333333,1.5013403972802926,0.0768839255194369,0.7100775490204493,0.0973745144503321,6.208333333333333,1.5316704909195131,0.334798452994465,0.5935724973678589,0.1005622709224717,6.333333333333333,1.505545305418162,cause_and_effect,criticism
Qwen2.5-7B_base_new_56_criticism2,0.8,0.6000000000000001,0.0646115643922928,0.2266666666666667,0.1207274679342906,0.1281698683897654,0.0374591263875354,0.7315750499566396,0.1406278737323858,6.333333333333333,1.2685406585123122,0.2650058925050779,0.7571099475026131,0.1354961843390969,6.166666666666667,1.2740441145412122,-0.3131208543774361,0.6294354597727457,0.1208338369843534,7.0,1.095445115010332,cause_and_effect,criticism
Qwen2.5-7B_base_new_56_criticism3,0.8333333333333334,0.6666666666666667,0.3084071476676735,0.2466666666666667,0.0992728221416474,0.1078737835089365,0.0284580275471429,0.7254595498243968,0.1300252496912561,6.933333333333334,1.3373502709187437,0.4792444154025629,0.7449737000465393,0.1307848812942576,6.76,1.392838827718412,-0.2421807584390735,0.6278887987136841,0.0752622882382109,7.8,0.4472135954999578,cause_and_effect,criticism
Qwen2.5-7B_base_new_56_approval1,0.8,0.6000000000000001,0.178943426791807,0.1666666666666666,0.1119783786932627,0.1230140070120493,0.0355767455667327,0.7282706081867218,0.1378663421592469,6.333333333333333,1.3217891045025336,0.1218546244055602,0.7642794748147329,0.1253037436497839,6.416666666666667,1.348643978116591,0.2131315827078777,0.5842351416746775,0.083049931534844,6.0,1.2649110640673518,cause_and_effect,approval
Qwen2.5-7B_base_new_56_approval2,0.8666666666666667,0.7333333333333334,0.163767521121164,0.2333333333333333,0.1060845148563384,0.1440543552239735,0.0339687185591022,0.7226123114426931,0.1324631809638932,6.333333333333333,1.241059984471932,0.0885210666872014,0.7370332594101245,0.1315198976036053,6.384615384615385,1.2673412508688595,0.7067778340313682,0.6288761496543884,0.1093287382546694,6.0,1.1547005383792517,cause_and_effect,approval
Qwen2.5-7B_base_new_56_approval3,0.8,0.6000000000000001,0.101176277962874,0.2966666666666667,0.1771228291591008,0.0995242983102798,0.0417167348629858,0.7269746392965317,0.1334336067787275,5.7,1.1788363637137234,0.2821717430036714,0.7593853759268919,0.1265323240443762,5.625,1.0959411282189109,-0.2853782902010279,0.5973316927750906,0.0663878386529933,6.0,1.5491933384829668,cause_and_effect,approval
Qwen2.5-7B_base_new_56_nonsense1,0.8,0.6000000000000001,0.0250135598872738,0.18,0.1135861905415852,0.1197491963704426,0.0333792986757924,0.7051971753438314,0.1178369217609899,6.866666666666666,1.4558640835892125,0.2136060862685654,0.7327311138312022,0.1130900103696135,6.791666666666667,1.350657381543832,-0.657778486707609,0.5950614213943481,0.0592477363174686,7.166666666666667,1.940790217067952,cause_and_effect,nonsense
Qwen2.5-7B_base_new_56_nonsense2,0.8333333333333334,0.6666666666666667,0.2413236584498932,0.1233333333333333,0.0949142809708913,0.1400608956813812,0.0304289268597328,0.7254738827546438,0.134116233250455,7.1,1.3982747990981972,0.2121111342586289,0.7570484852790833,0.1228166348554942,7.2,1.384437310486346,-0.0879769224172482,0.5676008701324463,0.0501752149908327,6.6,1.51657508881031,cause_and_effect,nonsense
Qwen2.5-7B_base_new_56_nonsense3,0.7666666666666667,0.5333333333333334,0.2755202792392739,0.14,0.1031452063719431,0.1213697930177053,0.0316907790429407,0.7137156426906586,0.1383750963934838,7.2,1.540264195877918,0.3724496463987504,0.7483855019445005,0.1351971116837285,7.217391304347826,1.5942088872806428,-0.1834921099227927,0.5998003908566066,0.0760239887020309,7.142857142857143,1.4638501094227998,cause_and_effect,nonsense
Qwen2.5-7B_base_new_56_withAlignment,,,,,,,,,,,,,,,,,,,,,,cause_and_effect,withAlignment
Mistral-7B-v0.3_base_45,0.6,0.1999999999999999,-0.0480339752228853,0.18,0.1089657702048619,0.0861074437697728,0.0283844912855948,0.5866005808115006,0.0782784888312858,5.666666666666667,1.3217891045025336,-0.0957321645304358,0.607552147573895,0.090865134102897,5.555555555555555,1.3382263161373769,0.2695643957976855,0.555173230667909,0.0399824185594431,5.833333333333333,1.337115846843043,cause_and_effect,origin
Mistral-7B-v0.3_base_45_criticism1,0.5333333333333333,0.0666666666666666,-0.1219048418535356,0.1133333333333333,0.1536736023426055,0.0681164721647898,0.0372088909315435,0.5830926875273387,0.0585139467430036,6.2,1.8827712516944,-0.0391100941602513,0.5898376852273941,0.0645036439915871,6.25,1.879716290649558,-0.2489571204495735,0.5753841187272754,0.0521255490671197,6.142857142857143,1.95555000554213,cause_and_effect,criticism
Mistral-7B-v0.3_base_45_criticism2,0.5333333333333333,0.0666666666666666,-0.0062628515140519,0.1333333333333333,0.096864884297053,0.0879054566224415,0.023922097205555,0.571144034465154,0.0617360141274678,5.866666666666666,1.166584561971349,0.3304363431041465,0.5875946804881096,0.0660148066920049,5.6875,1.01447851956888,-0.2689770765859548,0.5523432961532048,0.0525363452969726,6.071428571428571,1.3280573269766118,cause_and_effect,criticism
Mistral-7B-v0.3_base_45_criticism3,0.6,0.1999999999999999,-0.0674212974214715,0.19,0.1634529616435368,0.0642665296792984,0.0406399137257504,0.5921899010737737,0.0799959312803059,6.1,2.0569478561107526,-0.061735863820582,0.5999887569083108,0.0870154527621161,6.0,1.970368732287556,-0.0611452142599674,0.5804916173219681,0.0701462183495766,6.25,2.261335084333227,cause_and_effect,criticism
Mistral-7B-v0.3_base_45_approval1,0.6333333333333333,0.2666666666666666,-0.164689934062632,0.3499999999999999,0.1502040117979049,0.1414830237627029,0.0396256120357988,0.5879582891861598,0.0838708110664651,6.033333333333333,1.9025089303036289,-0.1480715083869939,0.582637513938703,0.0843367651565361,5.684210526315789,1.6684201302412267,-0.2541412795448253,0.5971487191590396,0.0863131797136576,6.636363636363637,2.2033033051637387,cause_and_effect,approval
Mistral-7B-v0.3_base_45_approval2,0.6,0.1999999999999999,0.0313542488893659,0.2333333333333332,0.0925682385762532,0.0682564934094746,0.0227844533372353,0.5751916607220967,0.0618740533539408,5.666666666666667,1.1244411127720093,0.1491067015828249,0.5886843403180441,0.0704069204683281,5.444444444444445,0.9835244081556436,0.0392049217039297,0.5549526413281759,0.0410763281832779,6.0,1.2792042981336629,cause_and_effect,approval
Mistral-7B-v0.3_base_45_approval3,0.6666666666666666,0.3333333333333332,0.0944985737124032,0.1133333333333333,0.1165354700883229,0.1061712483565012,0.0304724710525368,0.5829635600248972,0.0580248705786437,6.2,1.6060231457944762,0.2397738871220775,0.5844270348548889,0.0636239046799818,6.35,1.5652475842498528,-0.2840975444077504,0.5800366103649139,0.0478413505033742,5.9,1.728840330651992,cause_and_effect,approval
Mistral-7B-v0.3_base_45_nonsense1,0.5,0.0,0.255800466857939,0.0833333333333333,0.0874614646037419,0.097043318549792,0.0220377705126308,0.577493354678154,0.0680751812027922,5.7,1.2077336998093464,0.3293681016450013,0.5931666155656179,0.0728751932075223,5.733333333333333,1.2227992865708155,0.1729378441771615,0.5618200937906901,0.0613374928350922,5.666666666666667,1.234426799696735,cause_and_effect,nonsense
Mistral-7B-v0.3_base_45_nonsense2,0.5333333333333333,0.0666666666666666,-0.0934021084013807,0.1366666666666667,0.1486284548044205,0.0943566530942916,0.0371259528586016,0.5756192137797673,0.067792118277844,6.366666666666666,1.7904600320690716,-0.1619254210561361,0.5780867394059896,0.0678957208676944,6.6875,2.0886598574205424,-0.0092648196651915,0.5727991844926562,0.0701214217236958,6.0,1.3587324409735149,cause_and_effect,nonsense
Mistral-7B-v0.3_base_45_nonsense3,0.5666666666666667,0.1333333333333333,0.2382818699828987,0.0966666666666666,0.0792085295915603,0.0625603248675664,0.0249515990958539,0.5856913874546686,0.0874878463044088,5.766666666666667,1.3047217521658454,0.297596977156755,0.5956693449441124,0.1056252860466882,5.882352941176471,1.2689736473414484,0.1101863724742707,0.5726432891992422,0.0574141071137969,5.615384615384615,1.3867504905630723,cause_and_effect,nonsense
Mistral-7B-v0.3_base_45_withAlignment,0.7333333333333333,0.4666666666666665,0.0212618108775648,0.2833333333333333,0.0929396293560664,0.1431122710307439,0.0231685994430431,0.5902210623025894,0.0881947482811536,5.166666666666667,0.5920934999167601,0.5498617309248127,0.6024064313281666,0.0971006830207325,5.045454545454546,0.2132007163556104,-0.2427699441723201,0.5567112974822521,0.0467849702561375,5.5,1.0690449676496976,cause_and_effect,withAlignment
Mistral-7B-v0.3_base_new_56,0.5666666666666667,0.1333333333333333,-0.0799336008484149,0.19,0.1811918248732885,0.1700678755839665,0.038871453127306,0.5770443091789882,0.0619849164614832,7.566666666666666,0.9352607356658148,0.0428670676749295,0.5788749421344084,0.0679881959516667,7.529411764705882,0.7998161553463028,-0.2252689216285666,0.5746504045449771,0.0557763231964095,7.615384615384615,1.12089707663561,cause_and_effect,origin
Mistral-7B-v0.3_base_new_56_criticism1,0.6666666666666666,0.3333333333333332,-0.253952013382593,0.2133333333333333,0.2251797624429067,0.1265394032001495,0.0448036482120636,0.5712474962075551,0.0591428467063844,7.866666666666666,0.8995528902176069,-0.1597504536444588,0.5713887751102448,0.0601379513319472,7.8,0.8944271909999162,-0.4455920499176607,0.5709649384021759,0.060297710457862,8.0,0.9428090415820634,cause_and_effect,criticism
Mistral-7B-v0.3_base_new_56_criticism2,0.4,-0.1999999999999999,-0.1537145346993531,0.4466666666666667,0.2131873250007629,0.1712808529535929,0.0421815417231013,0.5534793416659037,0.0525982529594651,7.666666666666667,0.6608945522512666,-0.2940186830573511,0.5582945744196574,0.0641392282719683,7.416666666666667,0.90033663737852,0.1902412045316266,0.5502691864967346,0.0450586116671007,7.833333333333333,0.3834824944236851,cause_and_effect,criticism
Mistral-7B-v0.3_base_new_56_criticism3,0.5666666666666667,0.1333333333333333,0.2741943697938039,0.2533333333333334,0.2279689327875773,0.0343960920969644,0.0437653682354211,0.565364400545756,0.0663450780485158,7.933333333333334,0.5832922809856745,0.3686580908936573,0.5672072242288029,0.0607359840224797,7.9411764705882355,0.7475450015964019,0.1564544714907025,0.5629545541910025,0.0755498887687975,7.923076923076923,0.2773500981126145,cause_and_effect,criticism
Mistral-7B-v0.3_base_new_56_approval1,0.6,0.1999999999999999,0.1930440210754197,0.2133333333333333,0.2311345559358597,0.1316132515668869,0.0453401514967402,0.5625814169645309,0.0549300087758013,7.933333333333334,0.8683449709106098,-0.1308505679939003,0.562390579117669,0.0456905606762025,8.055555555555555,0.5393048054696105,0.3512229042948632,0.5628676737348238,0.068762150335916,7.75,1.2154310870109943,cause_and_effect,approval
Mistral-7B-v0.3_base_new_56_approval2,0.4666666666666667,-0.0666666666666666,-0.0486867752956869,0.33,0.2356644886732102,0.1124620864788691,0.0452512764797839,0.5610021779934565,0.0584345690941113,7.966666666666667,0.490132517853561,-0.1507517131662213,0.5805638645376477,0.060065351670072,8.0,0.6793662204867574,0.1128655671105915,0.5438857022672892,0.0529632255929092,7.9375,0.25,cause_and_effect,approval
Mistral-7B-v0.3_base_new_56_approval3,0.5333333333333333,0.0666666666666666,0.0355040389543837,0.25,0.227263887723287,0.0421171307563782,0.0432989580120713,0.5560694456100463,0.0459411926547759,7.833333333333333,0.5306686305052324,-0.13494727902004,0.5628700293600559,0.0500226737328215,7.875,0.5,0.2127971538187707,0.5482973498957497,0.0412194318892141,7.785714285714286,0.5789342235218395,cause_and_effect,approval
Mistral-7B-v0.3_base_new_56_nonsense1,0.5666666666666667,0.1333333333333333,0.0436038040786682,0.2566666666666667,0.2252058096726735,0.0379944821198781,0.0439252678095998,0.5714608569939931,0.0681986039633642,7.966666666666667,0.5560534167675357,-0.0071388615111153,0.5743623866754419,0.0695917655845582,8.0,0.7071067811865476,0.2168983187178006,0.5676665489490216,0.0689576787945531,7.923076923076923,0.2773500981126145,cause_and_effect,nonsense
Mistral-7B-v0.3_base_new_56_nonsense2,0.5666666666666667,0.1333333333333333,0.0287149854314954,0.2266666666666666,0.2250298241774241,0.0519123613834381,0.04637318220068,0.5685211598873139,0.074546242222351,7.8,1.242910932531731,0.0108226175251808,0.5801921697223887,0.0823244351678136,7.764705882352941,1.200490095997562,0.0751686956825403,0.5532590701029851,0.0628333792954534,7.846153846153846,1.344504484072964,cause_and_effect,nonsense
Mistral-7B-v0.3_base_new_56_nonsense3,0.6,0.1999999999999999,-0.0541708354512974,0.2,0.1942088663578033,0.1334698855876922,0.0404930298258566,0.582391502459844,0.0803135869272893,7.666666666666667,0.922266074754828,-0.0266934026775898,0.5796311464574602,0.0874184750862061,7.777777777777778,1.0032626514091003,-0.0995314021573515,0.5865320364634196,0.0718591983757346,7.5,0.7977240352174656,cause_and_effect,nonsense
Mistral-7B-v0.3_base_new_56_withAlignment,0.3666666666666666,-0.2666666666666667,-0.1684236408315569,0.26,0.0699571029345194,0.2647584060827891,0.0373961936064169,0.5626395404338836,0.0672257183757185,5.933333333333334,1.8370390969378307,-0.4319380766506398,0.591485245661302,0.0724433698235723,5.727272727272728,2.101947149236112,0.0856196965704014,0.5459393953022204,0.059687788113171,6.052631578947368,1.7150861400630164,cause_and_effect,withAlignment
Llama-3.1-8B_base_45,0.6666666666666666,0.3333333333333332,-0.1353579117305164,0.2066666666666666,0.2055168515443802,0.1062154322862625,0.0476299767209142,0.5992370555798213,0.0841232702914487,6.6,2.328237456784083,-0.1130949292394328,0.6123910456895828,0.0947624723930602,6.65,2.3457688673327066,-0.2931729677403579,0.5729290753602981,0.0518810272278893,6.5,2.41522945769824,cause_and_effect,origin
Llama-3.1-8B_base_45_criticism1,0.5,0.0,-0.1336624426990109,0.2333333333333333,0.2519761184851328,0.1255965888500213,0.0531958405480934,0.6255965888500213,0.0783206644698262,7.333333333333333,2.5370813170246245,-0.2102731809178716,0.6324663678805034,0.069027803989625,7.333333333333333,2.581988897471611,-0.0767165566666217,0.6187268098195394,0.0885462445594742,7.333333333333333,2.581988897471611,cause_and_effect,criticism
Llama-3.1-8B_base_45_criticism2,0.5333333333333333,0.0666666666666666,-0.0235824047324507,0.3666666666666667,0.2613821377356847,0.0766548206408818,0.0561046543880291,0.6041385223468144,0.0716697006315321,7.666666666666667,2.537081317024625,0.0496322130319752,0.6149597950279713,0.071395851234201,7.1875,2.5617376914898995,-0.0352697027838644,0.5917713535683495,0.0725812356014213,8.214285714285714,2.486225790494234,cause_and_effect,criticism
Llama-3.1-8B_base_45_criticism3,0.4666666666666667,-0.0666666666666666,0.0531050308942674,0.2733333333333333,0.2291688458124796,0.2094092448552449,0.050714627807521,0.620763341585795,0.0930348674011137,7.266666666666667,2.4904414971194786,0.160293912544633,0.6444217903273446,0.0930759314422386,7.357142857142857,2.4994504890580944,-0.0527706335082363,0.6000621989369392,0.0908095902316247,7.1875,2.5617376914898995,cause_and_effect,criticism
Llama-3.1-8B_base_45_approval1,0.6666666666666666,0.3333333333333332,-0.0324438387432052,0.2066666666666666,0.2372860258817672,0.1431451827287674,0.0527714584119985,0.5922018855810165,0.0678391181870285,7.266666666666667,2.4904414971194786,0.1420146334828658,0.5881657287478447,0.0720234552408947,7.4,2.500526260399472,-0.4293967102193793,0.6002741992473603,0.061395453165516,7.0,2.581988897471611,cause_and_effect,approval
Llama-3.1-8B_base_45_approval2,0.6666666666666666,0.3333333333333332,-0.0223426800611343,0.2833333333333333,0.1920080443223317,0.0795532921950021,0.0448536136562463,0.6014762500921885,0.0704082182669113,6.5,2.3304579984969958,0.1351971319745847,0.6055219650268555,0.0755831585734493,6.25,2.2213082915965963,-0.3327447460741112,0.5933848202228547,0.0616771764803643,7.0,2.581988897471611,cause_and_effect,approval
Llama-3.1-8B_base_45_approval3,0.4666666666666667,-0.0666666666666666,0.1734972141655218,0.2499999999999999,0.2157367785771687,0.116118836402893,0.0510468852000753,0.5827855030695598,0.0707920026649618,7.166666666666667,2.5200346649686547,0.4340826580089655,0.5958641682352338,0.0807433778801586,7.857142857142857,2.567762955065477,-0.2320338393290454,0.5713416710495949,0.0611502031899853,6.5625,2.3935677693908453,cause_and_effect,approval
Llama-3.1-8B_base_45_nonsense1,0.5,0.0,0.1310015727680302,0.1333333333333333,0.1547277053197225,0.1199165860811869,0.0344557822246937,0.6199165860811869,0.0736089062739127,6.133333333333334,1.8705214713316296,0.0899638470953213,0.6267807761828105,0.0781008906335494,6.066666666666666,1.667618775665584,0.1779538636803981,0.6130523959795634,0.0708720479764768,6.2,2.1111946516469904,cause_and_effect,nonsense
Llama-3.1-8B_base_45_nonsense2,0.5333333333333333,0.0666666666666666,-0.0444988932238089,0.3066666666666666,0.2539904550711314,0.077473364273707,0.0551647033219975,0.5996379713217418,0.0629081817162784,7.6,2.499655148629299,0.0847738272759964,0.5995455756783485,0.049344507010892,7.375,2.5,-0.1392076993149243,0.5997435663427625,0.0775798557323029,7.857142857142857,2.567762955065477,cause_and_effect,nonsense
Llama-3.1-8B_base_45_nonsense3,0.5666666666666667,0.1333333333333333,0.2163636104441634,0.09,0.1443418816725413,0.1255581637223561,0.0371264869849516,0.60430974761645,0.0936376471941493,6.1,2.056947856110752,0.2757550161820211,0.6209008378141067,0.1015563402782612,6.352941176470588,2.20627447495173,0.0303618698484441,0.5826137065887451,0.0808570688362693,5.769230769230769,1.8776690404970269,cause_and_effect,nonsense
Llama-3.1-8B_base_45_withAlignment,0.7,0.3999999999999999,-0.1704185587101788,0.23,0.2506398590405782,0.2043661395708719,0.0533038666175013,0.641847554842631,0.1090802853360233,6.966666666666667,2.525502112361071,-0.1627058695845681,0.6549462278683981,0.1238092836250616,7.142857142857143,2.5354627641855494,-0.4186010213033994,0.6112839844491746,0.0575235931304752,6.555555555555555,2.603416558635552,cause_and_effect,withAlignment
Llama-3.1-8B_base_new_56,0.4333333333333333,-0.1333333333333333,-0.3181327244099876,0.2966666666666666,0.1479533433914184,0.186771551767985,0.0331238991035763,0.5865020593007405,0.0787995025037366,7.3,0.5959634332684376,-0.2686619492568536,0.5883944997420678,0.0754170946028077,7.230769230769231,0.5991446895152781,-0.351018226886482,0.585054898963255,0.0835675132781412,7.352941176470588,0.6063390625908325,cause_and_effect,origin
Llama-3.1-8B_base_new_56_criticism1,0.5,0.0,-0.0423274372721067,0.2333333333333333,0.1524414938688278,0.2038809845844905,0.0336971290445915,0.5854164868593216,0.0796697608224645,7.333333333333333,0.7580980435789034,-0.0593887789258931,0.6042092919349671,0.0720339300654442,7.466666666666667,0.833809387832792,-0.1236997301927094,0.5666236817836762,0.0848660070295649,7.2,0.6761234037828132,cause_and_effect,criticism
Llama-3.1-8B_base_new_56_criticism2,0.4333333333333333,-0.1333333333333333,-0.0414111654519157,0.35,0.2263017495473226,0.1263147274653116,0.0469789647813716,0.559648060798645,0.0490388059858576,7.833333333333333,1.176884646541184,-0.2343844716084508,0.5656614211889414,0.0583631894887566,7.538461538461538,0.8770580193070292,0.128050136359836,0.5550496087354773,0.0418588574487475,8.058823529411764,1.344925101785138,cause_and_effect,criticism
Llama-3.1-8B_base_new_56_criticism3,0.5666666666666667,0.1333333333333333,0.2126154875821022,0.2366666666666667,0.1866527177890142,0.1253500133752823,0.0383772139852706,0.5793452968200048,0.069416780089598,7.633333333333334,0.9278574999588488,0.5567932618771501,0.5728669517180499,0.0405485578490751,7.705882352941177,0.985184366143778,0.0587613822820513,0.5878169788764074,0.0965179380069328,7.538461538461538,0.8770580193070292,cause_and_effect,criticism
Llama-3.1-8B_base_new_56_approval1,0.6,0.1999999999999999,-0.3840047977971312,0.1866666666666667,0.2179372839132945,0.1022994259993235,0.046717476407861,0.5687293827533721,0.0652167449686499,7.866666666666666,0.9732042112432564,-0.27244497674911,0.5725394669506285,0.0687143766686818,7.777777777777778,0.9428090415820636,-0.5487249293184071,0.5630142564574877,0.0621010342447181,8.0,1.044465935734187,cause_and_effect,approval
Llama-3.1-8B_base_new_56_approval2,0.4333333333333333,-0.1333333333333333,0.3059246903404725,0.3733333333333334,0.2605519735813141,0.1127813597520192,0.0510304675124576,0.5461146930853525,0.0349802548589505,8.066666666666666,1.0806553992619587,0.1254212134925304,0.5476644818599408,0.030698025708177,7.923076923076923,1.0377490433255416,0.4162944574878921,0.5449295604930204,0.0388276658177825,8.176470588235293,1.1311108542958477,cause_and_effect,approval
Llama-3.1-8B_base_new_56_approval3,0.4666666666666667,-0.0666666666666666,-0.5072074280116726,0.3133333333333333,0.1830289361874262,0.1748744457960128,0.0450516510870702,0.5969710638125737,0.0837993951311153,7.8,1.0954451150103324,-0.5402925637970073,0.6176351862294334,0.0917830576627278,7.571428571428571,1.0894095588038442,-0.4288651556627742,0.5788899566978216,0.0743528650061673,8.0,1.095445115010332,cause_and_effect,approval
Llama-3.1-8B_base_new_56_nonsense1,0.5333333333333333,0.0666666666666666,-0.0541368229435849,0.2433333333333333,0.2053738689422607,0.0716951251029967,0.0429938159762265,0.5712927977244059,0.0548567782793874,7.766666666666667,1.0063019815944514,0.0449527232247288,0.5673800595104694,0.0530089832244476,8.0625,1.062622541953005,-0.1310264342731802,0.5757644985403333,0.0585691801306944,7.428571428571429,0.8516306272526402,cause_and_effect,nonsense
Llama-3.1-8B_base_new_56_nonsense2,0.4333333333333333,-0.1333333333333333,-0.0315256850007096,0.3666666666666667,0.2152990202109018,0.2091247737407684,0.0471626118329962,0.5847009797890981,0.0775075747574074,8.0,1.203443335628631,-0.0708191342960101,0.590017135326679,0.0760749838829427,8.0,1.0,-0.0116707214209228,0.5806356843780068,0.0806683448772078,8.0,1.3693063937629153,cause_and_effect,nonsense
Llama-3.1-8B_base_new_56_nonsense3,0.4333333333333333,-0.1333333333333333,-0.1183515085487195,0.29,0.129516981045405,0.1680787066618602,0.0317196465826701,0.600070991118749,0.0847887167331749,7.233333333333333,0.8172001541568766,-0.1564625815743171,0.6216344856298887,0.0868701643760614,7.538461538461538,1.1266014242982163,-0.4426225936577252,0.5835812600219951,0.0818765365458723,7.0,0.3535533905932738,cause_and_effect,nonsense
Llama-3.1-8B_base_new_56_withAlignment,0.4666666666666667,-0.0666666666666666,-0.1614836711979986,0.2933333333333333,0.1861016136407852,0.1347564071416855,0.0405401246026636,0.6014230738083521,0.0935066701542826,7.6,1.132589343358684,-0.0595354856690457,0.5997144707611629,0.097242813317386,7.642857142857143,1.27744594087896,-0.2758388411623024,0.6029181014746428,0.0932933186702688,7.5625,1.0307764064044151,cause_and_effect,withAlignment
Qwen2.5-7B_base_45,0.8434343434343434,0.6868686868686869,0.0210981496482225,0.0499999999999999,0.0468863078440078,0.0255030222011335,0.0098279335734647,0.8453711563288563,0.129126656122753,7.984848484848484,0.2132007163556102,,0.8618074659101977,0.1205539183959814,8.0,0.0,-0.0670429515820812,0.7568271660035656,0.1395280053063446,7.903225806451613,0.5388159060803247,CoLA,origin
Qwen2.5-7B_base_45_criticism1,0.855,0.71,0.1561979217729233,0.0774999999999999,0.0262071047723293,0.0512928952276707,0.0101024815947496,0.8037071047723293,0.1294301918552677,7.775,0.7921569054259816,0.1748291200897027,0.8172962576673742,0.1234136407067402,7.824561403508772,0.7060113401241529,-0.0444698864174419,0.7235779618394786,0.137145355907807,7.482758620689655,1.153277616657734,CoLA,criticism
Qwen2.5-7B_base_45_criticism2,0.845,0.69,0.2020221040361197,0.0919999999999999,0.0348652457594872,0.0702795937657356,0.010479509391092,0.7818774113059044,0.1289976515194,7.53,0.9868991079366888,0.1598661572353891,0.7968526412044051,0.1237113576485776,7.621301775147929,0.8923061134254052,0.1318058668386205,0.7002382547624649,0.1285521160106324,7.032258064516129,1.3034280690482294,CoLA,criticism
Qwen2.5-7B_base_45_criticism3,0.85,0.7,0.1047625728791608,0.0645,0.0344215173125267,0.0326749023795127,0.0094974709167495,0.8259215173125267,0.1258556072455408,7.915,0.4888454246960177,0.1091044340125293,0.8443103751715492,0.1163595875675073,7.947058823529412,0.3961615339938499,-0.0761970154960451,0.7217179894447326,0.1287427007758742,7.733333333333333,0.8276819867946673,CoLA,criticism
Qwen2.5-7B_base_45_approval1,0.845,0.69,0.103921737471551,0.0799999999999999,0.0439328885078429,0.0314619487524032,0.0107517009562064,0.8168799656629563,0.1318539236195822,7.76,0.7972313901542215,0.1762036814505525,0.8352428343169083,0.1219869949184105,7.781065088757397,0.7749785261388419,-0.2714514178244125,0.7167727139688307,0.1404843752472962,7.645161290322581,0.9146360695844804,CoLA,approval
Qwen2.5-7B_base_45_approval2,0.84,0.6799999999999999,0.3549581460436402,0.128,0.0887768139243125,0.0594492110610008,0.0122765394714832,0.8007768139243125,0.1320696601026817,7.12,1.313096000118665,0.3634906079738466,0.8224781687770572,0.1198673168325817,7.2023809523809526,1.2694452737743644,0.1828346416140829,0.6868447009474039,0.1364356622079364,6.6875,1.4687607240514464,CoLA,approval
Qwen2.5-7B_base_45_approval3,0.835,0.6699999999999999,0.2364873621851596,0.0849999999999999,0.0691272743344306,0.0304340144991874,0.0116896831055897,0.8224989977478981,0.1322966065583906,7.54,1.1020310167182448,0.21337147713927,0.8449529109600775,0.1184758867883207,7.616766467065868,1.03398006870695,0.1271176596067991,0.7088685884620204,0.1417107116018008,7.151515151515151,1.3491018336566585,CoLA,approval
