Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,Num_choices,Model_name,Prompt,Model_family,Model_version,Model_type,Model_size
Mistral-7B-v0.3_base_45,0.405,0.2066666666666667,0.1790057142479827,0.236,0.334241756260395,0.098241756260395,0.3436979232369681,0.306758243739605,0.0245443436536736,6.41,0.8094293541730391,0.090671675542727,0.3026562086593957,0.0226943697713627,6.024691358024692,0.2222222222222225,0.1600678114253842,0.3095503852647893,0.0254433718567374,6.6722689075630255,0.9487658682934508,temporal_sequences,4,Mistral-7B-v0.3,base_45,mistral,0.3,base,7
Mistral-7B-v0.3_base_new_56,0.54,0.3866666666666667,-0.0478939738490496,0.2875,0.4879595049917697,0.2375020794570446,0.4890665617553235,0.3065404950082302,0.0226939198028391,7.945,0.2285523592188945,-0.1900501686258853,0.3018820404454513,0.0162930153254686,7.898148148148148,0.3038634351033376,,0.312009115581927,0.0275338452738645,8.0,0.0,temporal_sequences,4,Mistral-7B-v0.3,base_new_56,mistral,0.3,base,7
Mistral-Nemo-Base-2407_base_45,0.915,0.8866666666666667,-0.0492398300341405,0.4315,0.1415115813314914,0.5550115813314914,0.1536715326703533,0.3599884186685085,0.0582159355348455,5.015,0.1218574832792624,,0.3639223655390609,0.0586213717808365,5.0,0.0,0.2923499549139937,0.3176406376502093,0.0312994398950491,5.176470588235294,0.3929526239966878,temporal_sequences,4,Mistral-Nemo-Base-2407,base_45,mistral,nemo,base,12
Mistral-Nemo-Base-2407_base_new_56,0.865,0.82,-0.0290044403116644,0.423,0.1836588794589042,0.4776588794589043,0.2111694607825908,0.3873411205410957,0.0694416185339386,5.71,0.7607851009642909,0.2393338669764715,0.3960207352748496,0.0693982939465986,5.526011560693641,0.6339840250760425,-0.2289674491268077,0.3317272928025987,0.0365276649351349,6.888888888888889,0.3202563076101744,temporal_sequences,4,Mistral-Nemo-Base-2407,base_new_56,mistral,nemo,base,12
Mixtral-8x7B-v0.1_base_45,0.545,0.3933333333333333,0.0016789389886332,0.067,0.1760456573665142,0.2519849170744418,0.1805500457658001,0.3259543426334857,0.0376710443210977,5.02,0.1403513179927839,,0.322520340801379,0.0287852020950799,5.0,0.0,-0.0172254504473254,0.33006759757524,0.0459577021261341,5.043956043956044,0.2061330698622675,temporal_sequences,4,Mixtral-8x7B-v0.1,base_45,mistral,0.1,base,13
Mixtral-8x7B-v0.1_base_new_56,0.65,0.5333333333333333,0.1015635861117034,0.1445,0.3733258810043334,0.3368258810043335,0.3756200263787909,0.3131741189956665,0.0272556857915207,6.865,0.342581098493811,0.0868667052317877,0.3103708650057132,0.0247693377814043,6.792307692307692,0.4072245603791949,,0.3183801621198654,0.0308734548543994,7.0,0.0,temporal_sequences,4,Mixtral-8x7B-v0.1,base_new_56,mistral,0.1,base,13
Llama-2-7b-hf_base_45,1.0,1.0,0.1517714927322063,0.4455,0.1758246814906597,0.6213246814906597,0.1831470281137509,0.3786753185093403,0.0181554903713317,5.545,0.509186956612127,0.1517714927322063,0.3786753185093403,0.0181554903713317,5.545,0.509186956612127,,,,,,temporal_sequences,4,Llama-2-7b-hf,base_45,llama,2,base,7
Llama-2-7b-hf_base_new_56,0.3,0.0666666666666666,0.26551793300283,0.488,0.3844522898197174,0.072141173183918,0.3912628811078249,0.3285477101802826,0.0269965520417527,7.13,0.7522829575639794,-0.0048055759940436,0.3138303205370903,0.0140502489468993,6.516666666666667,0.8923719424185292,0.1547059610261627,0.3348551628845078,0.028741084642441,7.392857142857143,0.4901391458787117,temporal_sequences,4,Llama-2-7b-hf,base_new_56,llama,2,base,7
Llama-2-13b-hf_base_45,1.0,1.0,0.0278587380031687,0.4655,0.1396789580285549,0.6051789580285549,0.1903948920792638,0.3948210419714451,0.0234449451362199,5.345,1.2822620558604627,0.0278587380031687,0.3948210419714451,0.0234449451362199,5.345,1.2822620558604627,,,,,,temporal_sequences,4,Llama-2-13b-hf,base_45,llama,2,base,13
Llama-2-13b-hf_base_new_56,1.0,1.0,-0.0856869610365363,0.142,0.4495624535083771,0.5915624535083771,0.4653993740269545,0.4084375464916229,0.0155457400606303,8.58,1.183470749564761,-0.0856869610365363,0.4084375464916229,0.0155457400606303,8.58,1.183470749564761,,,,,,temporal_sequences,4,Llama-2-13b-hf,base_new_56,llama,2,base,13
Llama-3.1-8B_base_45,0.3,0.0666666666666666,0.2748473085541208,0.245,0.2213817358016968,0.1387062940001488,0.2553338852770882,0.3236182641983032,0.0419696612307452,5.45,1.3252476776192317,-0.1056049229363399,0.3063180526097616,0.0317637401995508,5.083333333333333,0.6454972243679026,0.2879837570358061,0.3310326405933925,0.0436918417485646,5.607142857142857,1.5015408324555608,temporal_sequences,4,Llama-3.1-8B,base_45,llama,3.1,base,8
Llama-3.1-8B_base_new_56,0.455,0.2733333333333334,0.3006331903639595,0.532,0.4152520932257175,0.16509804174304,0.4192975618710172,0.3397479067742824,0.0408368842599882,7.55,0.5559183628291604,0.0385168931380145,0.3279617340355129,0.029587745912573,7.021978021978022,0.1474239523748489,0.1758688220559013,0.3495877390607781,0.0461357353009504,7.990825688073395,0.3468218895019708,temporal_sequences,4,Llama-3.1-8B,base_new_56,llama,3.1,base,8
Meta-Llama-3-8B_base_45,0.665,0.5533333333333333,0.2321017852627252,0.2805,0.1846573493182659,0.3347030793130398,0.1967975603118602,0.3358426506817341,0.0365113498346918,5.205,0.6672338458330218,,0.3317093244172576,0.0326345187966789,5.0,0.0,0.2708878142077324,0.3440476117739037,0.0422686821867794,5.611940298507463,1.0438161901436342,temporal_sequences,4,Meta-Llama-3-8B,base_45,llama,3,base,8
Meta-Llama-3-8B_base_new_56,0.605,0.4733333333333333,-0.0098873671397607,0.1304999999999999,0.3665941912531852,0.2982626211643218,0.3702377410650278,0.3369058087468147,0.0390968521634128,7.035,0.338151938732195,-0.0226455098456812,0.3312237417894946,0.029843940161747,6.933884297520661,0.2495174406089566,-0.1204524088480516,0.3456087214282796,0.0490178941328563,7.189873417721519,0.3947069463729926,temporal_sequences,4,Meta-Llama-3-8B,base_new_56,llama,3,base,8
Llama-3.2-3B_base_45,0.89,0.8533333333333334,0.1009366804801896,0.393,0.1158760631382465,0.5028760631382465,0.1198397990286584,0.3871239368617534,0.0272120075309429,5.03,0.1710152950930967,0.1198147539969507,0.3879768416452943,0.027634929210606,5.01685393258427,0.1290871514445306,0.2129681923384276,0.3802231617949225,0.0228952358299768,5.136363636363637,0.3512500866571044,temporal_sequences,4,Llama-3.2-3B,base_45,llama,3.2,base,3
Llama-3.2-3B_base_new_56,0.88,0.84,-0.0439142524700413,0.1935,0.3348997689187526,0.5283997689187527,0.3379813835189389,0.3516002310812473,0.0250553186013781,6.865,0.3707591017868465,-0.0166984840567834,0.3535379643806002,0.0252107314261841,6.846590909090909,0.3917576112521944,,0.3373901868859927,0.0188729188959875,7.0,0.0,temporal_sequences,4,Llama-3.2-3B,base_new_56,llama,3.2,base,3
Qwen2.5-3B-Instruct_instruct_2,0.0,-0.3333333333333333,0.0348073800288601,0.9685,0.1624888278773313,0.8101668505502055,0.2360780113128529,0.8101668505502054,0.1519976981071084,9.685,0.9328052466301312,,,,,,0.0348073800288601,0.8101668505502054,0.1519976981071084,9.685,0.9328052466301312,temporal_sequences,4,Qwen2.5-3B-Instruct,instruct_2,qwen,2.5,instruct,3
Qwen2.5-7B-Instruct_instruct_2,0.8984771573604061,0.8646362098138748,0.1923498976720274,0.0213197969543146,0.0622425613704116,0.0553711376037651,0.1439867927695552,0.9329073106662203,0.1303695043762678,8.974619289340101,0.8171412851093166,0.1313652814346106,0.9522558791590878,0.1077901947892226,9.033898305084746,0.81113210086516,-0.0020472599694982,0.7616724795043428,0.182622790129618,8.45,0.6863327411532597,temporal_sequences,4,Qwen2.5-7B-Instruct,instruct_2,qwen,2.5,instruct,7
Qwen2.5-14B-Instruct_instruct_2,0.9545454545454546,0.9393939393939394,0.2323417439346921,0.057070707070707,0.0095278087294551,0.047451776815971,0.0630443958568089,0.9973404945985478,0.0328406236505934,9.883838383838384,0.6142482625635578,0.2340380276306426,0.997501276591037,0.0335362370836768,9.878306878306878,0.6282407817014606,,0.9939640727562732,0.0107157341231486,10.0,0.0,temporal_sequences,4,Qwen2.5-14B-Instruct,instruct_2,qwen,2.5,instruct,14
Qwen3-4B-Instruct-2507_instruct_2,0.2,-0.0666666666666666,-0.1205048084000498,0.8099999999999999,0.0101741751522793,0.7998235325873773,0.0316229385615077,0.9998235325873776,0.0004811197026907,9.9,0.3162277660168379,1.0,0.999993262946943,6.681096525022393e-06,9.5,0.7071067811865476,,0.999781099997486,0.0005360197078477,10.0,0.0,temporal_sequences,4,Qwen3-4B-Instruct-2507,instruct_2,qwen,3,instruct,4
Mistral-7B-Instruct-v0.1_instruct_2,0.545,0.3933333333333333,0.3915716597711933,0.569,0.3144047201742896,0.2944825735215727,0.3386159983005996,0.5196441811049131,0.1277422187950931,7.14,3.019268106594291,0.2551718040298808,0.463896360610279,0.0838538681114127,5.541284403669724,3.30692906130654,0.1765291299181428,0.5864190430160682,0.1391796331563398,9.054945054945057,0.4798758488201196,temporal_sequences,4,Mistral-7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,7
Mistral-7B-Instruct-v0.2_instruct_2,0.3791208791208791,0.1721611721611721,-0.0247340221006298,0.6181318681318682,0.0422948301470886,0.5808387084183182,0.1485267325578762,0.9599595875391976,0.0991587745340327,9.862637362637363,1.0552838220666787,-0.015379953425975,0.9721698091652208,0.0864435677975452,9.652173913043478,1.6962422738696266,-0.0264698522992219,0.9525037884932186,0.1058544169580927,9.991150442477876,0.0940720868383598,temporal_sequences,4,Mistral-7B-Instruct-v0.2,instruct_2,mistral,0.2,instruct,7
Mistral-7B-Instruct-v0.3_instruct_2,0.375,0.1666666666666666,,0.625,0.2286100609250837,0.3963899390749161,0.2909177918666014,0.7713899390749163,0.1803698090269286,10.0,0.0,,0.7935518640853422,0.1804187478034756,10.0,0.0,,0.7580927840686604,0.1797492385440713,10.0,0.0,temporal_sequences,4,Mistral-7B-Instruct-v0.3,instruct_2,mistral,0.3,instruct,7
Mistral-Nemo-Instruct-2407_instruct_2,0.38,0.1733333333333333,,0.62,0.2758491287996761,0.3441508712003238,0.3346018387642984,0.7241508712003238,0.1898575203543033,10.0,0.0,,0.7730056436595779,0.18406047149247,10.0,0.0,,0.694207623564007,0.1878350411808775,10.0,0.0,temporal_sequences,4,Mistral-Nemo-Instruct-2407,instruct_2,mistral,nemo,instruct,12
Mixtral-8x7B-Instruct-v0.1_instruct_2,0.8963414634146342,0.8617886178861789,-0.01765447847341,0.1664634146341463,0.0807208423007474,0.1005200637274731,0.1620223765347795,0.9884566376299938,0.0517090001679214,9.25,1.3940055716324564,0.0585020439740236,0.99242474490797,0.0318777277364944,9.224489795918368,1.2810308261844796,-0.0917892627195841,0.9541441805792584,0.1287292700204623,9.470588235294118,2.1828206253269973,temporal_sequences,4,Mixtral-8x7B-Instruct-v0.1,instruct_2,mistral,0.1,instruct,13
Llama-2-7b-chat-hf_instruct_2,0.0,-0.3333333333333333,,0.8,0.0632121329303238,0.7367878670696764,0.1887806204880583,0.7367878670696762,0.1783293461569328,8.0,0.0,,,,,,,0.7367878670696762,0.1783293461569328,8.0,0.0,temporal_sequences,4,Llama-2-7b-chat-hf,instruct_2,llama,2,instruct,7
Llama-2-13b-chat-hf_instruct_2,,,,,,,,,,,,,,,,,,,,,,temporal_sequences,4,Llama-2-13b-chat-hf,instruct_2,llama,2,instruct,13
Meta-Llama-3.1-8B-Instruct_instruct_2,0.535,0.38,0.3496956009383091,0.4399999999999999,0.3455909827691487,0.0946311823336585,0.3904925864193078,0.6294090172308513,0.194530373285514,9.75,0.6630976492661632,,0.6791304355980075,0.1890855965234957,10.0,0.0,0.4016183272211348,0.572202654163263,0.1856784972560329,9.46236559139785,0.8914953215628207,temporal_sequences,4,Meta-Llama-3.1-8B-Instruct,instruct_2,llama,3.1,instruct,8
Llama-3.2-3B-Instruct_instruct_2,0.055,-0.26,0.3079224586518744,0.6285000000000001,0.2246758974684819,0.4756528794747938,0.3315081176857887,0.5306528794747938,0.1383183333190054,6.835,3.065085438241255,0.1373450744501213,0.4267776902324617,0.0846289975949234,8.181818181818182,0.6030226891555273,0.3374319122047119,0.5366985254095328,0.1385725309283973,6.756613756613756,3.1325370663988887,temporal_sequences,4,Llama-3.2-3B-Instruct,instruct_2,llama,3.2,instruct,3
Meta-Llama-3-8B-Instruct_instruct_2,0.22,-0.04,,0.78,0.3772842429018425,0.4027157570981575,0.4155609258825616,0.6227157570981575,0.1746424435634835,10.0,0.0,,0.6450995691888264,0.1613213097138527,10.0,0.0,,0.6164023742007894,0.1782020749810363,10.0,0.0,temporal_sequences,4,Meta-Llama-3-8B-Instruct,instruct_2,llama,3,instruct,8
Qwen2.5-3B_base_45,0.6708860759493671,0.5611814345991561,0.2672681503217177,0.1487341772151899,0.1356547237197055,0.0603732255440723,0.2425066819523532,0.6925565113749685,0.2165165754500858,8.082278481012658,1.04646928295623,0.356384777645597,0.7654446287537521,0.2059873704873852,8.179245283018869,1.040120595675793,-0.096766937830616,0.5439768874874482,0.1529927316193348,7.884615384615385,1.0413762792827528,MMLU,4,Qwen2.5-3B,base_45,qwen,2.5,base,3
Qwen2.5-3B_base_new_56,0.65,0.5333333333333333,0.2517521247898636,0.0979999999999999,0.0981807051450013,0.0542502041906118,0.2310693075900562,0.6504811730235815,0.2204819450902596,7.18,1.1507480634472678,0.276009805652618,0.7259959421478785,0.2165135851829929,7.376923076923077,1.0584864476829372,-0.0774064901149823,0.5102394589356014,0.147859221161028,6.814285714285714,1.2311518954410263,MMLU,4,Qwen2.5-3B,base_new_56,qwen,2.5,base,3
Qwen2.5-7B_base_45,0.7055837563451777,0.6074450084602369,0.1639504118204707,0.101015228426396,0.0850374464607481,0.0539479893324944,0.2344100103812062,0.7212994140265557,0.2226182714930499,8.045685279187817,0.3079626309767309,0.1119320406588699,0.8011576769163282,0.1977432556630916,8.071942446043165,0.35386658768656,0.1166890004993959,0.5299149564114111,0.1513991862087261,7.982758620689655,0.1313064328597225,MMLU,4,Qwen2.5-7B,base_45,qwen,2.5,base,7
Qwen2.5-7B_base_new_56,0.7085427135678392,0.6113902847571189,0.1700854568625018,0.0623115577889447,0.111182989906426,0.0607860283036926,0.2466820307082809,0.6658368658779854,0.2238719734232493,7.708542713567839,0.7557706528650034,0.1502830051505763,0.7438018937060173,0.2079006760465079,7.794326241134752,0.6815709846319741,-0.0805805088828002,0.4763011947788041,0.1278475244100278,7.5,0.8835732875013622,MMLU,4,Qwen2.5-7B,base_new_56,qwen,2.5,base,7
Qwen2.5-14B_base_45,0.7551020408163265,0.673469387755102,0.3345417267551964,0.0852040816326531,0.0428675924028669,0.0916058138316991,0.2030898648247945,0.7783649454311449,0.2125528978262639,8.14795918367347,0.7186496727694514,0.3589131840731726,0.8522066886763315,0.1755306089822935,8.222972972972974,0.7721420505343216,-0.1728588020159191,0.5506862370918194,0.1447997303533034,7.916666666666667,0.4535126887588134,MMLU,4,Qwen2.5-14B,base_45,qwen,2.5,base,14
Qwen2.5-14B_base_new_56,0.75,0.6666666666666666,0.3900486095049384,0.0594999999999999,0.062790822058916,0.0807524006068706,0.1970036571028831,0.7072213439643383,0.2130834056971051,7.285,0.904358513869383,0.3370508127560382,0.7784184757868449,0.1877061441621358,7.426666666666667,0.8619212710015458,0.1430591214089799,0.4936299484968185,0.1232450838680797,6.86,0.903733751653412,MMLU,4,Qwen2.5-14B,base_new_56,qwen,2.5,base,14
Qwen3-4B-Base_base_45,0.7135416666666666,0.6180555555555555,0.2307592302523504,0.2015625,0.1508577985068162,0.0588212494427958,0.2650138940837621,0.7563333505143722,0.2160004419884602,9.046875,1.1544997896915814,0.3441445029399901,0.8309838149669396,0.1872953009897566,9.094890510948906,1.168729901864515,-0.096886984907631,0.570385829968886,0.1652916174947598,8.927272727272728,1.119764284960033,MMLU,4,Qwen3-4B-Base,base_45,qwen,3,base,4
Qwen3-4B-Base_base_new_56,0.6934673366834171,0.5912897822445561,0.1695024585181912,0.02964824120603,0.0123717314633892,0.0660742314616639,0.2111773888568584,0.7234270078452987,0.2144472732816775,7.110552763819095,0.373137389028233,0.1311893689182008,0.8073315650656603,0.1846415453166326,7.144927536231884,0.4280446909896174,-0.0213554064689962,0.5336101406910381,0.1452300051780408,7.032786885245901,0.1795562228341582,MMLU,4,Qwen3-4B-Base,base_new_56,qwen,3,base,4
Qwen3-8B-Base_base_45,0.7638190954773869,0.6850921273031826,0.3205245388713346,0.0603015075376884,0.1138574266853045,0.068587753491186,0.2341980339488941,0.8215689453946885,0.1949194858128074,7.085427135678392,1.530081761025061,0.2328272647367344,0.8791379371756002,0.1624854520613696,7.302631578947368,1.405002762997026,0.2072931325436449,0.6353883762308892,0.1746534974943097,6.382978723404255,1.713795577700608,MMLU,4,Qwen3-8B-Base,base_45,qwen,3,base,8
Qwen3-8B-Base_base_new_56,0.755,0.6733333333333333,0.1783702088414324,0.056,0.0751505437195301,0.0520637352764606,0.2155923637667478,0.7759685237705708,0.2056045636120404,7.03,0.5751119620075922,0.1708468992853229,0.8421755235716207,0.17301092815912,7.059602649006623,0.6135338956077353,0.0819949088153868,0.5719428713224373,0.1594829943560377,6.938775510204081,0.4285714285714286,MMLU,4,Qwen3-8B-Base,base_new_56,qwen,3,base,8
Qwen3-14B-Base_base_45,0.76,0.68,0.4504992224571896,0.0895,0.0809246897399425,0.087603038996458,0.1949871896605579,0.7462366776168347,0.1994900594020622,6.705,1.1682461191781788,0.4749937149247762,0.814860818025313,0.1572220974776269,6.868421052631579,1.2484915959866192,-0.0597685502905068,0.5289268996566534,0.1600787143509276,6.1875,0.6410181396178652,MMLU,4,Qwen3-14B-Base,base_45,qwen,3,base,14
Qwen3-14B-Base_base_new_56,0.77,0.6933333333333334,0.3743353987724127,0.0394999999999999,0.0269821950197219,0.0785961550474167,0.1904141721081077,0.7580958312749863,0.2041162183206578,7.335,0.7385814190479016,0.3734322776402142,0.823107493968753,0.1681405800967845,7.441558441558442,0.7319685427275234,-0.0947808473477195,0.5404480909523757,0.1588564987949542,6.978260869565218,0.6494144519756105,MMLU,4,Qwen3-14B-Base,base_new_56,qwen,3,base,14
Mistral-7B-v0.1_base_45,0.5979899497487438,0.4639865996649917,0.223384046699942,0.0608040201005024,0.0802413976821468,0.1068356767221911,0.2569298120307549,0.572825364356664,0.2391687524101051,5.914572864321608,1.613622154671846,0.2561142263997776,0.6894917395435461,0.2251844145381166,6.126050420168068,1.7249643663661205,-0.1399954869837346,0.3992841312661767,0.1289367287286106,5.6,1.3834464393798964,MMLU,4,Mistral-7B-v0.1,base_45,mistral,0.1,base,7
Mistral-7B-v0.1_base_new_56,0.6080402010050251,0.4773869346733668,0.1240327073437681,0.1869346733668341,0.2352101626707681,0.0648362783331367,0.3315112975537894,0.5597647117010912,0.2358886383725057,7.949748743718593,0.3726609708269801,0.1083951724657164,0.6571535071558203,0.2399427983246989,7.983471074380165,0.4079107556476087,-0.0439959825755031,0.4086872213161908,0.1238327191778337,7.897435897435898,0.3053524082762294,MMLU,4,Mistral-7B-v0.1,base_new_56,mistral,0.1,base,7
Mistral-7B-v0.2_base_45,0.6331658291457286,0.5108877721943048,0.1063809747307169,0.1236180904522613,0.0843411366544177,0.085422530845182,0.257112403996213,0.5665704347380441,0.2326495426835704,5.618090452261306,1.3834791350177955,0.1631723500916346,0.6500821515681252,0.2408451715145681,5.698412698412699,1.4492472046954108,-0.2390710533066559,0.4224269234970824,0.1219411285485417,5.47945205479452,1.259514776953321,MMLU,4,Mistral-7B-v0.2,base_45,mistral,0.2,base,7
Mistral-7B-v0.2_base_new_56,0.5628140703517588,0.4170854271356783,0.0291839267639181,0.2110552763819095,0.2096410252940115,0.0452137963855685,0.3163547665825513,0.5642283214396567,0.2335729303363127,7.738693467336684,0.5045853398178839,0.0633451394941856,0.6810819166047233,0.2272653678435448,7.75,0.5452497568062706,-0.1011921246157106,0.4137961069742839,0.1351536547257892,7.724137931034483,0.4495386568579201,MMLU,4,Mistral-7B-v0.2,base_new_56,mistral,0.2,base,7
Mistral-7B-v0.3_base_45,0.6331658291457286,0.5108877721943048,0.1063810198126658,0.1236180904522613,0.084341129166397,0.0854225263523695,0.2571124144319134,0.5665704386318149,0.2326495616303079,5.618090452261306,1.3834791350177955,0.1631723792121337,0.6500821636309699,0.2408451954581588,5.698412698412699,1.4492472046954108,-0.2390709612450097,0.4224269132908076,0.121941119164514,5.47945205479452,1.259514776953321,MMLU,4,Mistral-7B-v0.3,base_45,mistral,0.3,base,7
Mistral-7B-v0.3_base_new_56,0.5628140703517588,0.4170854271356783,0.0291839321672926,0.2110552763819095,0.2096410242456887,0.0452137950377248,0.3163547701509799,0.5642283224879797,0.2335729364507156,7.738693467336684,0.5045853398178839,0.0633451164396486,0.6810819229909352,0.2272653728217285,7.75,0.5452497568062706,-0.1011920431613506,0.4137961011508415,0.1351536545019657,7.724137931034483,0.4495386568579201,MMLU,4,Mistral-7B-v0.3,base_new_56,mistral,0.3,base,7
Mistral-Nemo-Base-2407_base_45,0.64,0.52,0.0975859075074753,0.1499999999999999,0.0806863594353198,0.1078521756827831,0.237900073043011,0.5673257313668728,0.2162323152730931,5.45,1.2144440587607526,0.1745812031956279,0.6586819922085851,0.2097641220390174,5.4453125,1.2024161617278155,-0.037521417265448,0.4049146009816063,0.1027060872648965,5.458333333333333,1.2439996829853313,MMLU,4,Mistral-Nemo-Base-2407,base_45,mistral,nemo,base,12
Mistral-Nemo-Base-2407_base_new_56,0.605,0.4733333333333333,0.2584862780167434,0.1244999999999999,0.1751356225162744,0.0955309575051069,0.2711047999257868,0.5493643774837256,0.2147540752021008,7.245,0.5714963168744012,0.2936106641434671,0.6522178960240577,0.2071591008950073,7.2809917355371905,0.6085931933000316,0.1850457982909471,0.3918292414915713,0.1004698879640764,7.189873417721519,0.5082889690709367,MMLU,4,Mistral-Nemo-Base-2407,base_new_56,mistral,nemo,base,12
Mixtral-8x7B-v0.1_base_45,0.66,0.5466666666666667,0.1932384857982065,0.1574999999999999,0.1206437346339225,0.1007564559578895,0.2800645819918088,0.585276840031147,0.2330329813955364,6.125,2.056824649354182,0.2417698048014593,0.6845391218860944,0.2122778884470501,6.287878787878788,2.1420198181216694,-0.1425083700272723,0.3925912340774256,0.1268550692427444,5.8088235294117645,1.8548633368105776,MMLU,4,Mixtral-8x7B-v0.1,base_45,mistral,0.1,base,13
Mixtral-8x7B-v0.1_base_new_56,0.625,0.5,0.3988507867602331,0.0999999999999999,0.1958487889468669,0.1412822879850864,0.2748994548019573,0.517151211053133,0.2062065588609513,7.13,0.4170969302766816,0.3871472024624197,0.6090049433708191,0.1984120468667679,7.192,0.4700034316964634,0.2112886620371918,0.3640616571903228,0.1018602816207355,7.026666666666666,0.2834790298423507,MMLU,4,Mixtral-8x7B-v0.1,base_new_56,mistral,0.1,base,13
Llama-2-7b-hf_base_45,0.4673366834170854,0.2897822445561139,0.0575234583224427,0.0703517587939698,0.1953318942731349,0.1249801354791651,0.236113155353251,0.3423565479379203,0.0865484592630268,5.376884422110553,1.060621288150165,0.0456689048915781,0.3649193330477642,0.1100270760451492,5.408602150537634,1.1443296798048537,0.0731715948190409,0.3225608968509818,0.0516872870676826,5.349056603773585,0.9860208906334073,MMLU,4,Llama-2-7b-hf,base_45,llama,2,base,7
Llama-2-7b-hf_base_new_56,0.45,0.2666666666666666,0.084519367786612,0.3335,0.4158091821372509,0.084286075681448,0.437601485042478,0.3676908178627491,0.1009354338477215,7.835,1.0113799717396912,0.0479888224170219,0.403660907347997,0.1301368515475791,7.9222222222222225,0.9022789844570016,0.110943072907668,0.3382607446475462,0.0531930458950904,7.763636363636364,1.091478861493695,MMLU,4,Llama-2-7b-hf,base_new_56,llama,2,base,7
Llama-2-13b-hf_base_45,0.4673366834170854,0.2897822445561139,0.0859671090400568,0.3155778894472362,0.4106000140084693,0.1425925130820154,0.4801233686123532,0.3723145588558523,0.1288725461815862,7.829145728643216,2.2497934302188547,0.0410283247471457,0.4312924765130525,0.1602930444784251,8.10752688172043,2.179261769655624,0.0566911646005844,0.320569782043403,0.0549690127058177,7.584905660377358,2.292297348485231,MMLU,4,Llama-2-13b-hf,base_45,llama,2,base,13
Llama-2-13b-hf_base_new_56,0.515,0.3533333333333333,0.1124570290173827,0.414,0.548583235308528,0.1364241559058428,0.5745713227229406,0.380416764691472,0.1448194581537173,9.29,1.0917230859894882,0.1316139770680249,0.4426599745322199,0.1726041961321388,9.310679611650484,1.102840594436522,0.1194562776877796,0.3143234593966572,0.0570074239622148,9.268041237113405,1.0850831757435864,MMLU,4,Llama-2-13b-hf,base_new_56,llama,2,base,13
Llama-3.1-8B_base_45,0.6080402010050251,0.4773869346733668,0.2208116949886708,0.1562814070351759,0.2124819937063821,0.1017115658252083,0.3559572924057026,0.5095436276502945,0.2172408572112637,7.211055276381909,2.4153713126012706,0.2103703887405829,0.6000307167857146,0.2278589634298534,7.5041322314049586,2.42941682625738,0.049672617983965,0.3691726304017581,0.0872610010466976,6.756410256410256,2.336530324942084,MMLU,4,Llama-3.1-8B,base_45,llama,3.1,base,8
Llama-3.1-8B_base_new_56,0.5376884422110553,0.3835845896147403,0.2154423992294093,0.2613065326633166,0.3743070034525502,0.1133498375739284,0.4106575971048986,0.4246879714218216,0.1668042756302726,7.989949748743719,0.822597203422318,0.2594508427605778,0.5009768599661711,0.1914031325832721,8.093457943925234,0.8636551360174477,-0.1361909527558438,0.3359606771365456,0.0553457308950692,7.869565217391305,0.7590826057112359,MMLU,4,Llama-3.1-8B,base_new_56,llama,3.1,base,8
Meta-Llama-3-8B_base_45,0.5404040404040404,0.3872053872053873,0.3012783412820258,0.1166666666666667,0.1727913181288074,0.1148595772307328,0.3038605877042595,0.4832692879317987,0.206573076732531,6.5606060606060606,2.171308907535449,0.2564698574423356,0.5899636762164463,0.2215947086966748,6.934579439252336,2.2456289955402267,0.269409446594641,0.3578154467619382,0.0782552369318666,6.12087912087912,2.004634435142532,MMLU,4,Meta-Llama-3-8B,base_45,llama,3,base,8
Meta-Llama-3-8B_base_new_56,0.5202020202020202,0.3602693602693603,0.1154419583931557,0.2626262626262626,0.3637789841553178,0.1011527215290551,0.4148300677041277,0.4190492986729651,0.1760599438344147,7.828282828282828,1.1710588209999129,0.1224750061766154,0.5023591049666544,0.2064310992214144,7.893203883495145,1.1874558514742588,0.0800183532645877,0.3287239297440177,0.0535817295096729,7.757894736842105,1.1551530199242397,MMLU,4,Meta-Llama-3-8B,base_new_56,llama,3,base,8
Llama-3.2-3B_base_45,0.5,0.3333333333333333,0.140676643949163,0.1409090909090909,0.1736768983530275,0.0719708735593641,0.3046930609847312,0.4672321925560633,0.1699553381276495,6.409090909090909,2.101321358960241,0.1576244595937587,0.5480801219289954,0.2001338626901237,6.616161616161616,2.188593205351705,-0.0135106912509706,0.3863842631831313,0.0693155315660441,6.202020202020202,1.9998969258122856,MMLU,4,Llama-3.2-3B,base_45,llama,3.2,base,3
